target_subject,seed,rejected_v1_1,E_embed,E_proto,E_pred,E_content,D_band,D_cov,E_physio,D_style,E_style,artifact_score,label,subject,augmentation_type,raw_CE_loss
100,21,False,0.9998029470443726,0.08328777551651001,-0.0,0.7966101765632629,201.1123809814453,1.159088373184204,0.22033898532390594,166.66986083984375,1.0,1.821412444114685,1,100,mild_frequency_mixup,
100,21,False,0.99998539686203,0.009188055992126465,-9.58436430664733e-07,0.6440678238868713,11.077689170837402,1.0377275943756104,0.7118644118309021,185.11538696289062,0.9322034120559692,1.3589974641799927,0,100,gaussian_noise,
100,21,False,0.9975678324699402,0.02107638120651245,-0.00776172848418355,0.11864406615495682,0.0,5.174989126457974e-13,0.8983050584793091,185.29605102539062,0.8983050584793091,0.4372193515300751,0,100,time_shift,
100,21,False,0.999848484992981,0.011610269546508789,-0.00021360884420573711,0.35593220591545105,138.557373046875,1.5378170013427734,0.35593220591545105,181.69813537597656,0.9830508232116699,0.8342394232749939,0,100,time_crop,
100,21,False,0.9996547102928162,0.015160739421844482,-0.002117579337209463,0.23728813230991364,6.905832767486572,0.2120417356491089,0.8135592937469482,185.2918243408203,0.9152542352676392,0.42014840245246887,0,100,frequency_mask,
100,21,False,0.9997638463973999,0.011308491230010986,-0.00015316461212933064,0.32203391194343567,665.9352416992188,15.847014427185059,0.06779661029577255,263.842529296875,0.5254237055778503,0.4222862720489502,0,100,channel_dropout,
100,21,False,0.9997294545173645,0.004898667335510254,-0.009082508273422718,0.1525423675775528,137.46311950683594,1.2628675699234009,0.37288135290145874,189.86959838867188,0.8474576473236084,0.406008243560791,0,100,mild_frequency_mixup,
100,21,False,0.9999920725822449,0.07844704389572144,-0.0,0.9491525292396545,10.345978736877441,0.989177405834198,0.7796609997749329,186.18527221679688,0.8644067645072937,1.8913568258285522,1,100,gaussian_noise,
100,21,False,0.9933400750160217,0.057352662086486816,-1.4045896932657342e-05,0.2711864411830902,0.0,4.875012611475771e-13,0.9152542352676392,186.0858612060547,0.8813559412956238,0.900995671749115,1,100,time_shift,
100,21,False,0.9999454021453857,0.07882171869277954,-0.0,0.8644067645072937,129.40252685546875,1.4522029161453247,0.4067796468734741,196.17759704589844,0.7457627058029175,1.4579601287841797,1,100,time_crop,
100,21,False,0.9971532821655273,0.0642625093460083,-0.0,0.38983049988746643,668.234619140625,2.9387152194976807,0.08474576473236084,255.7189178466797,0.5423728823661804,0.837134063243866,1,100,frequency_mask,
100,21,False,0.9997960925102234,0.08149492740631104,-0.0,0.694915235042572,590.950439453125,16.150304794311523,0.10169491171836853,251.716796875,0.5762711763381958,0.7861566543579102,1,100,channel_dropout,
100,21,False,0.9998548626899719,0.07860058546066284,-0.0,0.7796609997749329,161.4296112060547,1.1784496307373047,0.2542372941970825,185.04273986816406,0.9491525292396545,0.8247026801109314,1,100,mild_frequency_mixup,
100,21,False,0.9999383687973022,-0.0562785267829895,-2.782121555355843e-07,0.4237288236618042,13.671483039855957,1.1584508419036865,0.6440678238868713,192.49795532226562,0.7627118825912476,2.243074893951416,0,100,gaussian_noise,
100,21,False,0.9943613409996033,-0.07775944471359253,-8.495461224811152e-05,0.033898305147886276,0.0,4.776335034949175e-13,0.9491525292396545,191.8153076171875,0.7796609997749329,1.344761610031128,0,100,time_shift,
