target_subject,seed,group,n_support,n_aug_total,n_aug_kept,rejected_ratio,mean_aug_weight_all,mean_aug_weight_kept,sum_aug_weight_kept,sum_weight_per_candidate,CE_real,CE_aug_raw,CE_aug_weighted,final_train_loss,artifact_threshold,fold_score_nan_inf_count,fold_covariance_nan_inf_count,accuracy,balanced_accuracy,macro_f1,kappa,auroc,nll,ece,brier
90,23,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,0.9999999403953552,0.9999999403953552,59.999996185302734,0.9999999364217123,0.23068830370903015,0.23813986778259277,0.23544882237911224,0.4661371111869812,5.423462533950814,0,0,0.9714285714285714,0.9705882352941176,0.9713349713349714,0.9427168576104746,0.9771241830065359,0.18021149476578754,0.09040743793760027,0.09205293655395508
90,24,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.21537140011787415,0.23931458592414856,0.23931457102298737,0.4546859860420227,3.8887782096862793,0,0,0.9428571428571428,0.9411764705882353,0.9424342105263158,0.8852459016393442,1.0,0.11115774581678704,0.06174012422561645,0.06514085829257965
90,24,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000001430511475,0.6000001430511475,36.00000762939453,0.6000001271565755,0.2244996428489685,0.2526424825191498,0.247608482837677,0.4721081256866455,3.8887782096862793,0,0,0.9428571428571428,0.9411764705882353,0.9424342105263158,0.8852459016393442,1.0,0.12958979891865366,0.06641478538513183,0.07440005987882614
90,24,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,1.0,1.0,60.0,1.0,0.21516019105911255,0.24293382465839386,0.23827634751796722,0.45343655347824097,3.8887782096862793,0,0,0.9428571428571428,0.9411764705882353,0.9424342105263158,0.8852459016393442,1.0,0.12005033029808469,0.06849228484289986,0.06950865685939789
91,20,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.2287595272064209,0.2586539089679718,0.2586539089679718,0.4874134361743927,4.483706426620484,0,0,0.8285714285714286,0.8300653594771241,0.8284313725490196,0.6579804560260587,0.869281045751634,0.5405712413875414,0.1654500961303711,0.32675424218177795
91,20,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000834465027,0.6000000834465027,36.000003814697266,0.6000000635782877,0.24947048723697662,0.2645623981952667,0.2684377133846283,0.5179082155227661,4.483706426620484,0,0,0.8,0.8022875816993464,0.7993447993447993,0.6016260162601627,0.892156862745098,0.5936293944718254,0.16641221046447754,0.33121904730796814
91,20,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,1.0,1.0,60.0,1.0,0.23720714449882507,0.2578428089618683,0.25425541400909424,0.4914625585079193,4.483706426620484,0,0,0.8,0.8022875816993464,0.7993447993447993,0.6016260162601627,0.8856209150326797,0.5644160721712478,0.176899402482169,0.328048974275589
91,21,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.30014485120773315,0.3488021492958069,0.3488021194934845,0.64894700050354,3.98267924785614,0,0,0.9428571428571428,0.9411764705882353,0.9424342105263158,0.8852459016393442,0.9607843137254901,0.27656987508618286,0.14852811438696725,0.16432695090770721
91,21,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000238418579,0.6000000238418579,36.0,0.6,0.31580650806427,0.36766517162323,0.3491622507572174,0.664968729019165,3.98267924785614,0,0,0.9428571428571428,0.9411764705882353,0.9424342105263158,0.8852459016393442,0.9640522875816994,0.27224987151711305,0.12941688810076032,0.16022861003875732
91,21,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,0.9999999403953552,0.9999999403953552,59.999996185302734,0.9999999364217123,0.3057318925857544,0.3579935133457184,0.34759095311164856,0.6533228158950806,3.98267924785614,0,0,0.9428571428571428,0.9411764705882353,0.9424342105263158,0.8852459016393442,0.9607843137254901,0.2822894383438434,0.13156287670135497,0.1656237542629242
91,22,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.22867777943611145,0.2321484088897705,0.23214839398860931,0.46082615852355957,2.344848608970642,0,0,0.8,0.7973856209150327,0.7973531844499586,0.5977011494252873,0.8366013071895424,0.6289386067841743,0.1514952949115208,0.3204022943973541
