artifact,aug_id,aug_type,content,is_bad,original_index,physio,seed,style,target_subject,total
0.38383838534355164,clean_0003_02,clean,0.20202019810676575,0,3,0.6363636255264282,21,0.8787878751754761,3,1.3333332538604736
0.34343433380126953,clean_0003_03,clean,0.4848484992980957,0,3,0.4444444477558136,21,0.8585858345031738,3,1.4444444179534912
0.9494949579238892,bad_artifact_0003_00,bad_artifact,0.04040404036641121,1,3,0.2525252401828766,21,0.2626262605190277,3,-0.39393937587738037
0.07070706784725189,clean_0004_00,clean,0.1515151560306549,0,4,0.939393937587738,21,0.4040403962135315,3,1.4242424964904785
0.05050504952669144,clean_0004_01,clean,0.31313130259513855,0,4,0.7171717286109924,21,0.4141414165496826,3,1.3939393758773804
0.010101010091602802,clean_0004_02,clean,0.16161616146564484,0,4,0.747474730014801,21,0.39393940567970276,3,1.2929292917251587
0.7676767706871033,clean_0004_03,clean,0.13131313025951385,0,4,0.1818181872367859,21,0.020202020183205605,3,-0.4343434274196625
0.28282827138900757,bad_content_0004_00,bad_content,0.1818181872367859,1,4,0.24242424964904785,21,0.27272728085517883,3,0.4141414761543274
0.8383838534355164,clean_0005_00,clean,0.2525252401828766,0,5,0.21212121844291687,21,0.07070706784725189,3,-0.3030303120613098
0.6262626051902771,clean_0005_01,clean,0.4343434274196625,0,5,0.4545454680919647,21,0.4747474789619446,3,0.7373737692832947
0.6363636255264282,clean_0005_02,clean,0.8585858345031738,0,5,0.5050504803657532,21,0.4848484992980957,3,1.2121211290359497
0.8282828330993652,clean_0005_03,clean,0.34343433380126953,0,5,0.20202019810676575,21,0.04040404036641121,3,-0.24242424964904785
0.5151515007019043,bad_style_0005_00,bad_style,0.9090909361839294,1,5,0.39393940567970276,21,0.3636363744735718,3,1.1515151262283325
0.14141413569450378,clean_0006_00,clean,0.46464645862579346,0,6,0.7272727489471436,21,1.0,3,2.0505051612854004
0.1515151560306549,clean_0006_01,clean,0.7777777910232544,0,6,0.9898989796638489,21,0.9797979593276978,3,2.595959424972534
0.16161616146564484,clean_0006_02,clean,0.4545454680919647,0,6,0.4848484992980957,21,0.9898989796638489,3,1.7676767110824585
0.7171717286109924,clean_0006_03,clean,0.5151515007019043,0,6,0.17171716690063477,21,0.21212121844291687,3,0.1818181872367859
1.0,bad_artifact_0006_00,bad_artifact,0.12121212482452393,1,6,0.4040403962135315,21,0.2525252401828766,3,-0.2222222089767456
0.868686854839325,clean_0007_00,clean,0.23232322931289673,0,7,0.06060606241226196,21,0.1515151560306549,3,-0.42424240708351135
0.8585858345031738,clean_0007_01,clean,0.3636363744735718,0,7,0.07070706784725189,21,0.16161616146564484,3,-0.2626262307167053
0.35353535413742065,clean_0007_02,clean,0.9696969985961914,0,7,0.5252525210380554,21,0.6363636255264282,3,1.7777776718139648
0.3232323229312897,clean_0007_03,clean,0.4040403962135315,0,7,0.9696969985961914,21,0.6464646458625793,3,1.6969698667526245
0.9898989796638489,bad_artifact_0007_00,bad_artifact,0.03030303120613098,1,7,0.4141414165496826,21,0.2929292917251587,3,-0.252525269985199
0.5858585834503174,clean_0008_00,clean,0.35353535413742065,0,8,0.5454545617103577,21,0.7979797720909119,3,1.1111111640930176
0.5959596037864685,clean_0008_01,clean,0.6363636255264282,0,8,0.7676767706871033,21,0.7777777910232544,3,1.5858585834503174
0.6060606241226196,clean_0008_02,clean,0.7070707082748413,0,8,0.5353535413742065,21,0.8383838534355164,3,1.4747475385665894
0.5757575631141663,clean_0008_03,clean,0.2929292917251587,0,8,0.6767676472663879,21,0.808080792427063,3,1.2020201683044434
0.9595959782600403,bad_artifact_0008_00,bad_artifact,0.07070706784725189,1,8,0.2626262605190277,21,0.24242424964904785,3,-0.38383835554122925
0.4343434274196625,clean_0009_00,clean,0.27272728085517883,0,9,0.46464645862579346,21,0.6060606241226196,3,0.9090908765792847
