target_subject,seed,group,n_support,n_aug_total,n_aug_kept,rejected_ratio,mean_aug_weight_all,mean_aug_weight_kept,artifact_threshold,fold_score_nan_inf_count,fold_covariance_nan_inf_count,accuracy,balanced_accuracy,macro_f1,kappa,auroc,nll,ece,brier
102,21,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,5.261763381958008,0,0,0.6285714285714286,0.6225490196078431,0.6080964685615848,0.2479338842975206,0.7254901960784313,1.0674705938259814,0.23942668863705224,0.5453886985778809
102,21,ArtifactReject_LS010,10,60,54,0.09999999999999998,1.0,1.0,5.261763381958008,0,0,0.5714285714285714,0.5637254901960784,0.5333333333333334,0.12935323383084574,0.7418300653594772,1.0721767414986945,0.2851534971169063,0.5618987679481506
102,21,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000834465027,0.6000000834465027,5.261763381958008,0,0,0.6,0.5931372549019608,0.5716783216783217,0.1887417218543046,0.6830065359477124,1.273007191161325,0.31326999408858164,0.6036233901977539
102,21,SAS-Cert-SoftAR-LS-v1.1,10,60,54,0.09999999999999998,0.539322018623352,0.5992466807365417,5.261763381958008,0,0,0.5714285714285714,0.5637254901960784,0.5333333333333334,0.12935323383084574,0.7287581699346406,1.1293679663072034,0.2921584597655705,0.5750462412834167
102,22,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,3.017973518371582,0,0,0.6285714285714286,0.6323529411764706,0.6236559139784947,0.2625607779578607,0.7222222222222222,0.8013001903793824,0.23870248453957693,0.4862130880355835
102,22,ArtifactReject_LS010,10,60,54,0.09999999999999998,1.0,1.0,3.017973518371582,0,0,0.6285714285714286,0.6323529411764706,0.6236559139784947,0.2625607779578607,0.7418300653594772,0.7609663332137355,0.18033867733819142,0.4569844901561737
102,22,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000834465027,0.6000000834465027,3.017973518371582,0,0,0.5714285714285714,0.5784313725490196,0.5478036175710594,0.15458937198067635,0.718954248366013,0.8711269448398985,0.2577526926994324,0.5185523629188538
102,22,SAS-Cert-SoftAR-LS-v1.1,10,60,54,0.09999999999999998,0.5497176051139832,0.6107972264289856,3.017973518371582,0,0,0.6571428571428571,0.6584967320261439,0.6568627450980393,0.3159609120521173,0.761437908496732,0.7056151807249178,0.2089523353746959,0.4259280860424042
102,23,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,6.682425403594977,0,0,0.6285714285714286,0.6356209150326797,0.6080964685615848,0.26731078904991956,0.6503267973856209,1.3555465794815742,0.28982022149222236,0.6022453308105469
102,23,ArtifactReject_LS010,10,60,54,0.09999999999999998,1.0,1.0,6.682425403594977,0,0,0.6,0.6062091503267973,0.5833333333333333,0.20967741935483875,0.6437908496732025,1.3745104946761941,0.3024208877767835,0.6037402749061584
102,23,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000001430511475,0.6000001430511475,6.682425403594977,0,0,0.6857142857142857,0.6928104575163399,0.6683893195521102,0.38003220611916266,0.6535947712418301,1.3413168676806724,0.3021060023988996,0.575901210308075
102,23,SAS-Cert-SoftAR-LS-v1.1,10,60,54,0.09999999999999998,0.5257627367973328,0.5841807126998901,6.682425403594977,0,0,0.6,0.6062091503267973,0.5833333333333333,0.20967741935483875,0.6470588235294118,1.3640269568634957,0.2892626370702471,0.5927741527557373
102,24,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,3.0303660869598392,0,0,0.22857142857142856,0.22875816993464052,0.22857142857142856,-0.5415986949429037,0.22875816993464054,1.9988425024183922,0.6164432949253491,1.146280288696289
