target_subject,seed,group,n_support,n_aug_total,n_aug_kept,rejected_ratio,mean_aug_weight_all,mean_aug_weight_kept,sum_aug_weight_kept,sum_weight_per_candidate,CE_real,CE_aug_raw,CE_aug_weighted,final_train_loss,artifact_threshold,fold_score_nan_inf_count,fold_covariance_nan_inf_count,accuracy,balanced_accuracy,macro_f1,kappa,auroc,nll,ece,brier,class_0_accuracy,class_0_f1,class_1_accuracy,class_1_f1
94,20,RiskMixed_SAS-Cert-SCB-CU-LS-v1.4,10,100,100,0.0,1.0,1.0,100.0,1.0,0.35877570509910583,0.42028379440307617,0.41330188512802124,0.7720775604248047,5.26368546485901,0,0,0.7714285714285715,0.7712418300653594,0.7712418300653595,0.5424836601307189,0.8823529411764706,0.7372709907131735,0.20187536137444634,0.3770036995410919,0.7647058823529411,0.7647058823529412,0.7777777777777778,0.7777777777777778
94,21,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.2864118814468384,0.37409889698028564,0.37409889698028564,0.660510778427124,5.241222000122072,0,0,0.8285714285714286,0.8300653594771241,0.8284313725490196,0.6579804560260587,0.9183006535947712,0.3991003257853873,0.13761722786085945,0.27548158168792725,0.8823529411764706,0.8333333333333333,0.7777777777777778,0.823529411764706
94,21,RiskMixed_SAS-Cert-SCB-CU-LS-v1.4,10,100,100,0.0,1.0,1.0,100.0,1.0,0.28864213824272156,0.3796951174736023,0.36680448055267334,0.6554466485977173,5.241222000122072,0,0,0.8285714285714286,0.8300653594771241,0.8284313725490196,0.6579804560260587,0.9183006535947712,0.41018486550988764,0.20281249242169516,0.28362488746643066,0.8823529411764706,0.8333333333333333,0.7777777777777778,0.823529411764706
94,22,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.26701754331588745,0.3960295021533966,0.3960295021533966,0.6630470752716064,13.35626850128174,0,0,0.8285714285714286,0.8251633986928104,0.8250000000000001,0.6546052631578947,0.8725490196078431,0.5233883211328544,0.16570724930082048,0.27513328194618225,0.7058823529411765,0.8000000000000002,0.9444444444444444,0.85
94,22,RiskMixed_SAS-Cert-SCB-CU-LS-v1.4,10,100,100,0.0,1.0,1.0,100.0,1.0,0.26111820340156555,0.39871203899383545,0.36174285411834717,0.6228610277175903,13.35626850128174,0,0,0.8285714285714286,0.8251633986928104,0.8250000000000001,0.6546052631578947,0.8627450980392156,0.5302980467487277,0.1606668949127197,0.27440938353538513,0.7058823529411765,0.8000000000000002,0.9444444444444444,0.85
94,23,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.26713913679122925,0.27826905250549316,0.27826905250549316,0.5454081892967224,6.842196559906006,0,0,0.6857142857142857,0.6879084967320261,0.6846846846846847,0.3739837398373984,0.826797385620915,0.6484438102740189,0.21328945415360587,0.4314073920249939,0.7647058823529411,0.7027027027027027,0.6111111111111112,0.6666666666666666
94,23,RiskMixed_SAS-Cert-SCB-CU-LS-v1.4,10,100,100,0.0,1.0,1.0,100.0,1.0,0.26592588424682617,0.27922195196151733,0.27801811695098877,0.5439440011978149,6.842196559906006,0,0,0.6857142857142857,0.6879084967320261,0.6846846846846847,0.3739837398373984,0.8202614379084967,0.6351510634519241,0.19634794592857358,0.421122670173645,0.7647058823529411,0.7027027027027027,0.6111111111111112,0.6666666666666666
94,24,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.33217960596084595,0.3874290883541107,0.3874290883541107,0.7196086645126343,2.6315560817718504,0,0,0.7714285714285715,0.7761437908496732,0.7666666666666666,0.5469255663430421,0.9183006535947712,0.8330047612171475,0.25589335645948136,0.42418617010116577,0.9411764705882353,0.7999999999999999,0.6111111111111112,0.7333333333333334
94,24,RiskMixed_SAS-Cert-SCB-CU-LS-v1.4,10,100,100,0.0,0.9999999403953552,0.9999999403953552,99.99999237060547,0.9999999237060547,0.3282415270805359,0.38687726855278015,0.37266963720321655,0.7009111642837524,2.6315560817718504,0,0,0.7714285714285715,0.7761437908496732,0.7666666666666666,0.5469255663430421,0.9183006535947712,0.8186989586634802,0.22955265215465,0.42364853620529175,0.9411764705882353,0.7999999999999999,0.6111111111111112,0.7333333333333334
95,20,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.3560797870159149,0.404024600982666,0.4040246307849884,0.7601044178009033,5.7267991542816175,0,0,0.5428571428571428,0.5359477124183006,0.5104895104895104,0.07284768211920523,0.7908496732026145,0.7417680504918414,0.29730838579790936,0.5413841605186462,0.7777777777777778,0.6363636363636364,0.29411764705882354,0.3846153846153846
